Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg Run Cadence,Max Run Cadence,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2019-09-10 18:25:32,false,"Natal Running","8,01","739","00:45:37","0","0","0","0","5:42","5:08","53","53","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:01.99.1","9","0,0","00:45:34","00:45:37","37","54"
Running,2019-09-05 16:29:41,false,"Macau Running","8,73","793","00:52:48","0","0","0","0","6:03","5:11","14","14","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","04:42.91.2","9","0,0","00:52:44","00:52:48","--","7"
Running,2019-09-03 16:40:46,false,"Macau Running","7,01","647","00:38:18","0","0","0","0","5:28","4:55","5","6","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:01.95.2","8","0,0","00:38:17","00:38:18","--","6"
Running,2019-09-02 16:33:29,false,"Macau Running","8,03","741","00:45:00","0","0","0","0","5:36","4:29","10","12","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:08.02.2","9","0,0","00:44:58","00:45:00","--","6"
Running,2019-08-30 18:14:47,false,"Natal Running","1,13","106","00:06:45,7","0","0","0","0","6:00","4:42","9","6","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:53.95.8","2","0,0","00:06:44,8","00:06:45,7","40","49"
Running,2019-08-30 17:42:21,false,"Natal Running","5,01","462","00:28:08","0","0","0","0","5:37","5:01","17","19","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:03.08.2","6","0,0","00:28:05","00:28:08","39","51"
Running,2019-08-29 18:44:06,false,"Natal Running","2,00","186","00:10:54","0","0","0","0","5:27","4:42","15","15","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:01.06.5","3","0,0","00:10:54","00:10:54","39","51"
Running,2019-08-29 18:11:15,false,"Natal Running","5,08","466","00:28:30","0","0","0","0","5:37","5:09","31","34","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:28.66.3","6","0,0","00:28:28","00:28:30","39","51"
Running,2019-08-26 19:57:22,false,"Natal Running","2,01","187","00:11:21","0","0","0","0","5:39","4:52","11","8","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:02.07.1","3","0,0","00:11:21","00:11:21","39","51"
Running,2019-08-26 19:30:35,false,"Natal Running","4,02","370","00:22:54","0","0","0","0","5:42","4:58","14","17","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:06.95.4","5","0,0","00:22:54","00:22:54","39","51"
Running,2019-08-23 07:42:24,false,"Natal Running","6,05","562","00:35:18","0","0","0","0","5:50","4:47","43","43","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:18.33.3","7","0,0","00:35:16","00:35:18","38","51"
Running,2019-08-23 07:33:47,false,"Natal Running","1,00","95","00:05:27,8","0","0","0","0","5:27","0:57","--","--","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:00.00","1","0,0","00:05:27,8","00:05:27,8","43","49"
Running,2019-08-21 07:58:30,false,"Natal Running","1,85","173","00:14:08","0","0","0","0","7:39","3:46","3","5","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:04.16.5","8","0,0","00:14:07","00:14:08","41","47"
Running,2019-08-21 07:39:19,false,"Natal Running","2,70","251","00:14:53","0","0","0","0","5:30","3:38","28","27","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:01.72","7","0,0","00:14:44","00:17:56","39","51"
Running,2019-08-19 17:31:38,false,"Natal Running","6,23","578","00:36:02","0","0","0","0","5:47","4:58","26","32","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","01:32.26.5","7","0,0","00:36:00","00:36:02","38","51"
Running,2019-08-14 17:31:01,false,"Natal Running","4,49","419","00:26:48","0","0","0","0","5:58","4:52","32","34","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","03:07.61","5","0,0","00:26:47","00:26:48","37","53"
Running,2019-08-11 16:31:58,false,"Natal Running","9,02","836","00:52:56","0","0","0","0","5:52","4:53","18","14","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:08.53.8","10","0,0","00:52:52","00:52:56","37","51"
Running,2019-08-09 18:54:06,false,"Natal Running","7,27","676","00:42:46","0","0","0","0","5:53","3:44","39","43","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","01:49.69.9","8","0,0","00:42:42","00:42:46","37","53"
Running,2019-08-07 07:16:36,false,"Tiros","5,11","474","00:38:44","0","0","0","0","7:35","3:38","12","13","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:00.88.5","16","0,0","00:36:44","00:38:45","38","51"
Running,2019-08-05 17:45:05,false,"Natal Running","7,26","676","00:45:26","0","0","0","0","6:15","5:13","42","45","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:28.64.6","11","0,0","00:44:32","00:45:26","37","53"
Running,2019-07-31 17:36:14,false,"Tiros","4,54","418","00:32:40","0","0","0","0","7:12","3:32","19","21","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:01.16.4","15","0,0","00:32:38","00:32:41","39","51"
Running,2019-07-29 18:00:28,false,"Natal Running","7,03","654","00:42:07","0","0","0","0","6:00","4:16","35","37","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:22.98.1","8","0,0","00:42:05","00:42:10","38","52"
Running,2019-07-24 19:02:39,false,"Natal Running","7,48","699","00:44:34","0","0","0","0","5:58","4:57","49","49","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","03:48.48.8","8","0,0","00:44:32","00:44:34","37","53"
Running,2019-07-22 18:45:04,false,"Natal Running","5,17","483","00:29:53","0","0","0","0","5:47","2:19","31","32","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","01:16.21.4","6","0,0","00:29:51","00:29:53","38","51"
Running,2019-07-21 07:29:10,false,"Tiros","4,24","396","00:30:26","0","0","0","0","7:11","3:54","12","14","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:15.32.4","13","0,0","00:29:43","00:30:28","38","51"
Running,2019-07-18 17:10:59,false,"Natal Running","7,35","685","00:44:06","0","0","0","0","6:00","3:20","50","51","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","03:29.96.8","8","0,0","00:44:03","00:44:13","39","53"
Running,2019-07-16 19:59:29,false,"29º Corrida da Lua","10,23","950","01:05:30","0","0","0","0","6:24","4:52","102","99","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","01:37.58","11","0,0","01:04:51","01:05:32","23","51"
Running,2019-07-10 17:18:14,false,"Natal Running","8,23","717","00:55:04","0","0","0","0","6:41","4:36","47","48","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","01:33.61.4","9","0,0","00:54:30","00:55:04","39","55"
Running,2019-07-08 17:05:12,false,"Natal Running","10,01","937","01:03:51","0","0","0","0","6:23","3:35","68","69","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:02.75.5","11","0,0","01:02:38","01:03:51","37","53"
Running,2019-07-04 16:54:27,false,"Macau Running","8,00","742","00:45:35","0","0","0","0","5:42","4:35","11","15","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:01.04.7","9","0,0","00:45:20","00:45:35","--","6"
Running,2019-07-03 16:34:45,false,"Macau Running","6,86","606","00:43:38","0","0","0","0","6:22","2:53","10","16","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","05:02.39.4","7","0,0","00:43:11","00:43:38","--","7"
Running,2019-07-01 18:13:04,false,"Natal Running","5,27","488","00:30:07","0","0","0","0","5:43","2:58","14","16","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","01:46.61.2","6","0,0","00:29:52","00:30:09","38","53"
Running,2019-06-24 17:06:25,false,"Natal Running","8,01","737","00:45:45","0","0","0","0","5:43","5:05","31","32","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:02.41.8","9","0,0","00:45:20","00:45:47","37","53"
Running,2019-06-21 18:38:46,false,"Natal Running","6,38","590","00:36:05","0","0","0","0","5:39","4:49","35","36","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","02:14.19.9","7","0,0","00:35:39","00:36:17","37","53"
Running,2019-06-19 19:59:34,false,"Natal Running","8,00","746","00:48:48","0","0","0","0","6:06","5:16","46","47","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:01.11.3","9","0,0","00:48:28","00:48:48","38","51"
Running,2019-06-17 20:02:05,false,"Natal Running","8,01","728","00:49:15","0","0","0","0","6:09","4:05","40","40","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:02.71.7","9","0,0","00:48:47","00:49:15","38","51"
Running,2019-06-14 16:22:40,false,"Natal Running","9,01","813","00:55:55","0","0","0","0","6:12","5:02","44","45","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:04.10.5","10","0,0","00:55:03","00:55:55","38","51"
Running,2019-06-11 18:52:00,false,"Natal Running","5,01","465","00:28:48","0","0","0","0","5:45","4:20","30","31","0,00","0,0","0,0","0","0","0","0,0","0","0","0,0","0,0","0","0","0","0:00","0,0","0:00","No","00:02.58.7","6","0,0","00:28:24","00:28:48","38","51"
